M4id,SMAPE,MASE,OWA
Y11530,0.21629790297072427,2.4515491900452706,0.8119552499825754
Y11531,0.5981425057813133,14.496939911385926,3.2739912354462515
Y11532,0.5960328576871499,7.498903278652481,3.317657194076319
Y11533,0.03200109225979204,1.4653399568271763,0.6276375333802944
Y11534,0.1977201608723009,4.326982561592229,1.0256836017035948
Y11535,0.1308609109848913,6.677074112992165,0.7129442885724231
Y11536,0.2356237967465934,4.886860663481337,1.3489082871564753
Y11537,0.023282922817321028,1.5912600416197513,0.6863506240711896
Y11538,0.027043258250227156,1.3103886115409322,0.7896172083780039
Y11539,0.0409243447048212,3.6249040534688715,3.1157540940870785
Y11540,0.03872318397625521,1.5130823763136743,0.6601647818905761
Y11541,0.1666171756181778,4.71886273885029,1.2580759179800305
Y11542,0.12995006383600408,4.830765450503658,1.5196575046832606
Y11543,0.24607047020711473,7.057093786322595,2.483266709185383
Y11544,0.04280000507907944,2.7487620085463558,2.1181707090422917
Y11545,0.09839633875069627,2.727160253356558,1.1849581393194732
Y11546,0.009572429242016655,1.7385448668552734,0.5194719231971718
Y11547,0.05311722444839647,1.0832335985435908,0.6662593166220419
Y11548,0.26100392136551065,4.622760911203876,1.7181878549081686
Y11549,0.5870076442181006,6.040113374007811,0.9649016551343782
Y11550,0.03864081194539826,0.45819178024779667,0.39706337383643703
Y11551,0.02417089882048892,1.1079864064199645,1.3473136199447895
Y11552,0.05637544582267906,2.1093208521757982,0.48612525432682674
Y11553,0.10451353671726611,2.432458799256065,0.8168499622892434
Y11554,0.1141884741440193,2.9196452303605254,0.7083085188547096
Y11555,0.019752477553164626,1.077095751060272,0.3263694317619431
Y11556,0.11502341800260323,3.3563411671211067,0.7308270614394151
Y11557,0.09610194188224473,5.092537609077138,2.237706463573922
Y11558,0.2945924034735209,6.582359411700436,1.4480266432918052
Y11559,0.014890358013084673,1.7146816409877383,3.142731603823198
Y11560,0.1038608460412766,4.544599552701307,1.8720287955823705
Y11561,0.03591742149354138,2.3553530186165816,2.024972561843307
Y11562,0.07157185422894378,2.4167864390307265,1.655091984896143
Y11563,0.03509564097857885,1.633949510092179,0.779632473130375
Y11564,0.028874565493833795,1.182178493816263,1.4724806137798008
Y11565,0.03734291187024379,1.3020777227365152,0.948392433898897
Y11566,0.4802141376252891,5.265905582425455,2.1077728162106286
Y11567,0.6244962056866495,2.5542007137046676,0.9926474594812145
Y11568,0.2799231993357491,3.700492787832894,1.3580564337484216
Y11569,0.41247680321963137,5.832733896959219,2.051087913428681
Y11570,0.14429845240738076,2.0076851115553325,3.6400322698150074
Y11571,0.24138631444144343,3.6071858126568994,1.1384129536970136
Y11572,0.05071423381176602,2.284374697277921,0.6477530075428208
Y11573,0.03936703287747838,1.8886339859113435,0.7050003526999936
Y11574,0.09567798423671685,1.4435924626058436,1.0362746647390713
Y11575,0.07607612524331651,3.5428571428571436,1.0960358009114113
Y11576,0.3668624975084363,11.674508601278738,3.195455205250456
Y11577,0.049220896593862695,3.499141260349882,1.7598541314084808
Y11578,0.23997677826516273,4.935642742002912,1.0602773662320186
Y11579,0.21633815145471727,2.3694833469729755,0.7304695334289357
Y11580,0.23162723083301406,4.154198943912026,1.226308714111143
