M4id,SMAPE,MASE,OWA
Y11530,0.30097398056534136,3.5887474119898024,1.158802973651622
Y11531,0.5268720366612868,11.9667549016547,2.7751833682467724
Y11532,0.18422869139007278,3.143916495444217,1.1826380880952043
Y11533,0.0451826524754356,2.0968501690480976,0.8921014081589753
Y11534,0.5590670592702626,8.085406496132375,2.407726213863074
Y11535,0.1099463640216564,5.45919415348342,0.5901907123504831
Y11536,0.3057725281478561,6.606350203069347,1.7876692684405362
Y11537,0.022597458755247896,1.5383978853542364,0.6648472029531559
Y11538,0.039441927078615296,1.9300802336945897,1.157317277638519
Y11539,0.0440085100911519,3.9066335878962497,3.3542728461996836
Y11540,0.047994185685180955,1.9073213345441835,0.8252087307406499
Y11541,0.17955663341058448,5.131289318023807,1.3619727247358595
Y11542,0.12468005037671037,4.619115673434242,1.4555085774724457
Y11543,0.2518294728312473,7.25112146102712,2.5467506783319136
Y11544,0.024907753011076176,1.5838586873147737,1.2265311115342445
Y11545,0.08315245658029254,2.260137489579745,0.9916156868790098
Y11546,0.009577267320328427,1.7365576760563344,0.5193049594948134
Y11547,0.06811942532287295,1.3949607469152447,0.8562098833227287
Y11548,0.2538009591768951,4.480800481141081,1.6680112700391962
Y11549,0.6558946724127809,7.100422906839035,1.1060331338896594
Y11550,0.03945897881792335,0.46286554194712426,0.40323886735750064
Y11551,0.007844705108751676,0.36601475139054623,0.44112464033453336
Y11552,0.06995981514302448,2.716005953408111,0.6146826936882781
Y11553,0.10786999029680046,2.523425873913308,0.8452264803639473
Y11554,0.11646607698306044,2.9888809699780774,0.7237663297497449
Y11555,0.024560865799880694,1.3510812648556876,0.4075993879333161
Y11556,0.1015847778346366,2.9302635215991626,0.6417870685281588
Y11557,0.08667038706274777,4.559851243936786,2.010717695331287
Y11558,0.17576839752360826,3.6558506979273666,0.8332860722667774
Y11559,0.01793730620287279,2.068693408560732,3.788710710032572
Y11560,0.10899975722137367,4.794042628193834,1.969891652826612
Y11561,0.039614250688070084,2.6017707716186207,2.2351277267751515
Y11562,0.07483577564779718,2.532224149010945,1.7323863787757832
Y11563,0.03305998863274682,1.5359501999854464,0.7336372616257757
Y11564,0.026832313265636617,1.096011373976344,1.3667276430286477
Y11565,0.051078199755114316,1.8148958585033588,1.3095731187784825
Y11566,0.2601404871499156,3.2930385223838394,1.2125764707421158
Y11567,0.528993234070224,2.021467898124522,0.8132623491380848
Y11568,0.12439348809618801,1.8953209770491797,0.6437415907984946
Y11569,0.1211023435508204,1.4260760258536125,0.5486567811974634
Y11570,0.36976143750862844,3.8136336993946593,8.07999020601486
Y11571,1.149742715471984,11.514476897528091,4.537688897094103
Y11572,0.09665119350011224,4.533171106267554,1.2596265913380176
Y11573,0.015851511198678295,0.7885988372693118,0.2889343237210979
Y11574,0.06986924364078949,1.0390171822166563,0.751292877581018
Y11575,0.05715048327736693,2.635569002551023,0.8193554761311233
Y11576,0.24517313350350176,7.0849784675441905,2.025695505671326
Y11577,0.04736808571196993,3.3513516966193238,1.6894933649575057
Y11578,0.06007340323575844,1.5649603899470226,0.2955411649820151
Y11579,0.09793413463575412,1.3125454635403127,0.36240447132328346
Y11580,0.21602157193057747,3.838015070361432,1.1382652731112524
Y11581,0.018164010154216228,1.2946895609691262,0.936599237118747
Y11582,0.08729961970360432,2.112656447507471,1.6036131752046012
Y11583,0.04507924909373367,2.345956759416832,0.761192219453967
Y11584,0.06081115652505926,1.0603410318998008,1.0572506260253038
Y11585,0.5237654221173379,10.668218777255568,3.699439774656387
Y11586,0.1941548665054206,8.187014762666848,5.9741607950617155
Y11587,0.08038318160674356,1.475344042941009,0.39007059010967693
Y11588,0.1982845502096959,5.349615920229355,1.5216883918484045
Y11589,0.2017200585914358,3.256193218976551,2.4266573624198964
Y11590,0.11785354062573998,3.5640434016244558,0.5249634406454986
Y11591,0.012713279012385168,2.8637998474851103,1.415103692644055
Y11592,0.04455191416049225,2.8137314867450853,2.4187191090102305
Y11593,0.12689595194953474,3.997320667109316,0.8370294771956526
Y11594,0.05732761215809475,3.316094233473982,0.9556257635177587
Y11595,0.26773487430908577,3.342575546934195,1.2748366471266772
Y11596,0.03327053776467652,2.3016008956587948,0.6192857725331955
Y11597,0.07164340606986887,2.8018169133218453,0.6569578006918506
Y11598,0.3353466139999881,5.370188024310983,2.9238241827160527
Y11599,0.25860368246666665,8.204947271183253,0.7924792137005572
Y11600,0.23397311418855513,4.32147803087159,0.6982560665880246
Y11601,0.22061259625300855,2.62298032486911,1.0182510072141044
Y11602,0.117215598359326,2.708294591696122,1.4435890681897123
Y11603,0.08552419518612538,1.66871033604,0.6931113491273361
Y11604,0.1080755185768394,5.013440683098595,1.8130395761433884
Y11605,0.09662896921216983,4.620743650326796,0.392324633371026
Y11606,0.013221517557539123,0.8912512042245988,0.39400707281530517
Y11607,0.11478146306752525,2.6931478970596996,1.4373770515386055
Y11608,0.03628856043265069,0.8684859313467489,0.5555441979293839
Y11609,0.039363620070163356,1.0226966432914044,0.5838577772176363
Y11610,0.03764838996104663,1.941868318987342,0.3093021745453708
Y11611,0.09060351484729971,4.305920092312641,0.37587738035607
Y11612,0.0663594060342475,3.273301532309124,0.6182365550777702
Y11613,0.20639251987962756,5.09233590329218,1.2699680824657245
Y11614,0.09404940840414648,2.852452513420724,3.1794077945566155
Y11615,0.09132323550920375,2.7574356697624185,1.0977579355725648
Y11616,0.050935683297812416,2.515133912447259,1.2032399859298892
Y11617,0.09799862151638516,3.4327313028492643,1.0205867943818971
Y11618,0.05815433859283751,2.511829028625954,2.883529009170059
Y11619,0.061974832348555636,2.643221332812501,0.5426858973223772
Y11620,0.11371975113316478,5.72266044581364,0.414285815302043
Y11621,0.09015081715811502,4.481691785770237,2.8374278313072976
Y11622,0.052012848919928974,2.8848542521459257,0.7960940575168886
Y11623,0.08896004281957332,3.8288519282836413,1.1459786219576913
