M4id,SMAPE,MASE,OWA
Y11530,0.28225902396266817,3.3268441625585328,1.080418353111241
Y11531,0.20167833025349677,3.1892600277083987,0.8738998435896865
Y11532,0.1683146040788103,2.8304443217006767,1.0725079459028266
Y11533,0.03818385001939665,1.762921642181525,0.7519753191497918
Y11534,0.20588697306113804,4.5272803732192015,1.0706096016236306
Y11535,0.18992428214114024,8.061079259202925,0.9394895262578654
Y11536,0.26439711803189153,5.568501596258201,1.5255548014344689
Y11537,0.02560505950467246,1.750368578453977,0.7548911718489109
Y11538,0.03216129534352304,1.565662503529312,0.9412412083084664
Y11539,0.01747878684855157,1.5064928760806908,1.3126495882739113
Y11540,0.030183739404834084,1.161076765867395,0.5105753186902201
Y11541,0.14180809183028756,3.949048530894236,1.0616948492652272
Y11542,0.10323147963145318,3.7561817962778368,1.1941813931807228
Y11543,0.1414993411950406,3.7431409138080927,1.3694195685946617
Y11544,0.029494875163320982,1.8727206084025783,1.4513132015534036
Y11545,0.08086152525771005,2.195210472496082,0.9637127337284297
Y11546,0.010200442977854282,1.8485357685241877,0.5529428436542454
Y11547,0.07148891644704614,1.4642053330018197,0.8986366194381146
Y11548,0.2112096703915131,3.6255599032840227,1.3682802327634305
Y11549,0.622930114527704,6.577945371060355,1.0372999371024971
Y11550,0.08570751339930721,0.9733182759697458,0.8616321386697836
Y11551,0.04207631415402611,2.00869391649965,2.3933670063005383
Y11552,0.08012875454742166,2.9971697476272654,0.6908460644616761
Y11553,0.11412134198774337,2.681695005775426,0.8962163899300146
Y11554,0.13077138260020701,3.379465887275773,0.8155021021622776
Y11555,0.033954824469707566,1.8727423769100182,0.5642377799451495
Y11556,0.1339602079249816,3.9426618420387296,0.8547802200848034
Y11557,0.07112872288112392,3.6992142935377843,1.6405216700281704
Y11558,0.2581256416080338,5.627636799806636,1.2529708389713745
Y11559,0.012532353829718443,1.43995331741985,2.6421126957162127
Y11560,0.05346114367030891,2.1853420325991206,0.930808649389835
Y11561,0.014453254583121024,0.9278765824094598,0.8062017098708553
Y11562,0.045591174599850244,1.4993128376343003,1.0403206429335818
Y11563,0.023258193262848174,1.0756534515377887,0.5149460671077404
Y11564,0.0068395827634957496,0.27316758091771665,0.3444746937157813
Y11565,0.029391014221059292,1.0157549497626837,0.7431405708512978
