M4id,SMAPE,MASE,OWA
Y11530,0.27220844725713705,3.1890394465576364,1.038787980430354
Y11531,0.5117465726050291,11.442317169450515,2.671020321078712
Y11532,0.1615867128422069,2.7029653557186766,1.0269089995405247
Y11533,0.03850728672306146,1.7770095612799346,0.7581653759952527
Y11534,0.19445810573497346,3.57658067789768,0.9281746714954675
Y11535,0.05028441321627659,2.2424443512321273,0.25506227610672944
Y11536,0.26303711863652923,5.5349076404840405,1.5170121956674663
Y11537,0.026268305315980556,1.7961875856769647,0.7745484139130157
Y11538,0.031887811361604824,1.5521123960211112,0.9331663238042407
Y11539,0.03584426905150594,3.162709884726227,2.723683524179811
Y11540,0.057567570027652025,2.3142496542415825,0.9955987870767555
Y11541,0.14131420349112517,3.9339656326583796,1.0578180298854787
Y11542,0.11217516532567302,4.1129549027160985,1.3026611189235893
Y11543,0.19536789044049865,5.381804173561832,1.9304740408942087
Y11544,0.036996885092037475,2.3636649413097772,1.8261460577606503
Y11545,0.0783060957488849,2.1188506252153534,0.9317248367998687
Y11546,0.012591792945905511,2.2796076791181883,0.6822291041795902
Y11547,0.07684770130405676,1.573652207369698,0.9659031282787155
Y11548,0.22756227700322115,3.9472423808296124,1.4820781771351437
Y11549,0.5276230106798042,5.219097744828642,0.8506221617193428
Y11550,0.047452155343771195,0.5470885903129552,0.4806883089495552
Y11551,0.006599205040517148,0.30749889240435063,0.3708450294938719
Y11552,0.054121322334007384,2.0558751348144937,0.4702725632976345
Y11553,0.11432983671751736,2.6866575506109784,0.8978642819247753
Y11554,0.1239956290553544,3.197766091469353,0.7724503517540007
Y11555,0.022200618353648765,1.2161768421052632,0.3676639826773177
Y11556,0.12218730706454987,3.570344427870757,0.7768788573704516
Y11557,0.09593823365452724,5.080604662807076,2.2331639720291063
Y11558,0.26846149876006653,5.888101262916188,1.3071108148310009
Y11559,0.004973237521070855,0.5672516437910331,1.044635846339114
Y11560,0.05475376844949289,2.2809046942731284,0.9624167047520876
Y11561,0.027937658529979106,1.81784515890613,1.5689097567108803
Y11562,0.051558687947849284,1.7069265036650265,1.1804423851911559
Y11563,0.018492767000191052,0.8436315488260417,0.40664626020048295
Y11564,0.013097046367092968,0.5288353048225671,0.6632488224322091
Y11565,0.030243129907954053,1.0463067103803245,0.7650876649787844
Y11566,0.22339021417388175,2.903777939380884,1.0534774086364065
Y11567,0.6288785630669026,2.5799006368259043,1.001122353413497
Y11568,0.09397765571223421,1.5216553091334892,0.5007371934791114
Y11569,0.21568646470930464,2.689208095076836,1.005086885661083
Y11570,0.1333184393913919,1.6004422338663589,3.1245452968388365
Y11571,1.1036825548275562,11.088268330929521,4.361379100656307
