M4id,SMAPE,MASE,OWA
Y11530,0.30527816951728837,3.1929690076395283,1.1023538716025754
Y11531,1.0956962796414793,13.371888925811739,4.212300154181246
Y11532,0.5594146612556942,7.444422820352876,3.1911255845037148
Y11533,0.062070638022802084,2.8805765506138066,1.2255399713447015
Y11534,0.9243648232800868,12.134449787623602,3.834493961230258
Y11535,1.0862207997779647,30.569554534758147,4.465361119236984
Y11536,0.2635006171558388,5.538366949881822,1.51880117729602
Y11537,0.18471345072814557,11.660788576148773,5.237396917056946
Y11538,0.1286207472575528,5.945778576439415,3.6694316843493944
Y11539,1.2782332665743144,61.44824637708928,74.86144155558534
Y11540,0.7401915246825971,20.955374892689907,10.877888701437705
Y11541,1.140576354549974,19.004281823694267,6.819667647866101
Y11542,0.9716224728108717,22.765597747515034,9.224256102563462
Y11543,0.44906522670063476,9.659630995989115,3.933378053209322
Y11544,0.14296416022857955,8.405524783252952,6.773099802489173
Y11545,1.076492880709477,18.510464280757827,10.479869658328878
Y11546,0.6126611016347038,80.82462326699336,28.684470541968572
Y11547,1.0133800536882018,13.206741856714814,10.42140807348959
Y11548,0.9554394165973128,9.443175310215798,4.85497243615543
Y11549,0.9031906381731224,4.807338902070207,1.128560712919812
Y11550,0.5749138540791991,5.180142560544031,5.181019350877781
Y11551,1.1377288631560882,30.42564817972395,50.37430068677523
Y11552,0.7251318948342728,18.4457263156277,5.245024614109784
Y11553,0.6031558727954707,11.728962837254542,4.328933464707205
Y11554,0.974880791137494,17.58992898779719,5.160231972518648
Y11555,0.739526866099277,28.513666505093376,10.433997111456229
Y11556,0.9053187877133264,16.03967988235491,4.634854254457133
Y11557,0.19919932122501552,9.332495035205763,4.363975940312778
Y11558,0.6078251361969556,8.691719699075474,2.4352079290640973
Y11559,0.891316972847423,63.069399419899064,151.67449858374886
Y11560,0.9533603192000063,25.487609734537457,13.726341424016326
Y11561,0.9830946299004647,40.13867240044341,44.859791264845555
Y11562,0.2406237868589072,7.220455589416608,5.249790594805207
Y11563,0.5257585616558682,18.76496385708742,10.308201766044192
Y11564,0.3526837755021081,11.299381150396474,16.00949460510651
Y11565,0.18712582683952242,6.123844532916231,4.606365839403166
Y11566,0.7828486550210761,7.869183300322412,3.321175792933695
Y11567,0.5072415916541845,1.7493188338052728,0.743137775754577
Y11568,0.8676348689753439,8.79768336466042,3.780728081409381
Y11569,0.8587768590694841,6.751435431547478,3.262357635226737
Y11570,0.8741573180093449,7.317288259867384,17.509995668610443
Y11571,1.0291763446207183,10.541075869090909,4.09838788537642
Y11572,1.0422954082465206,29.302096651467576,10.842873569809965
Y11573,0.9116582565834119,28.19468339354434,13.530306958130737
Y11574,0.7866104872384092,8.335237935295343,7.250289337647731
Y11575,0.8921212727120899,25.086836304081658,10.302478843671134
Y11576,0.8883685334833901,16.299152378327488,5.904530606818579
Y11577,1.0419344335824965,42.96430505836052,29.289076068935806
Y11578,0.9327845020144291,14.283689641284056,3.6731287077050547
Y11579,0.9270234865913608,7.358779653524724,2.760512852605694
Y11580,1.1179379703980838,10.765810740097884,4.531899524900251
Y11581,0.9014564324382248,40.18621884580745,37.796011331756205
Y11582,0.11017805221925682,2.4618069230594415,1.9453631818368906
Y11583,1.0199073232544014,31.943202261232912,13.780750867352747
