M4id,SMAPE,MASE,OWA
Y11530,0.2553232552877197,2.9617141177694277,0.9695322892157481
Y11531,0.5890423354859087,14.156942709959413,3.20800858653695
Y11532,0.14499707160039785,2.3973254912086484,0.9161260436728421
Y11533,0.03492897120314647,1.6033306500305884,0.6858955531263431
Y11534,0.19303035972723293,4.212932014897515,1.0
Y11535,0.10480628618359739,4.618880271935415,0.5284056044723506
Y11536,0.17785590771401147,3.559218848829859,1.0
Y11537,0.033915732442531446,2.3189180882126976,1.0
Y11538,0.0341429746371329,1.6646721542905545,1.0
Y11539,0.05766370984029306,5.156106221480255,4.411234223080509
Y11540,0.049673788832571154,1.9782963691235231,0.855011360841965
Y11541,0.08730604966423126,2.3379292783481334,0.6410636013399448
Y11542,0.08400547192184411,3.0045330787429183,0.9634346106594525
Y11543,0.21225715475586518,5.9291379125650145,2.1126202854779637
Y11544,0.04851774718307253,3.126997501321387,2.4054333486908264
Y11545,0.0838534557966596,2.2797130122597795,1.0000897620124878
Y11546,0.009667598902268808,1.754031030373327,0.5243669920865511
Y11547,0.06978578738734266,1.4293067716648866,0.8772229379121277
Y11548,0.16013779553364335,2.664082827244417,1.0211555855099874
Y11549,0.6095359133060437,6.374289829097481,1.0100577941998599
Y11550,0.09975519781001425,1.1264138505308452,1.0
Y11551,0.006432510795126343,0.2998211393426913,0.3615313636995967
Y11552,0.04942503111095068,1.8448272320177412,0.42567671194474194
Y11553,0.12712245837241384,2.9972946683688977,1.0
Y11554,0.11649442372662094,2.9904589280032146,0.7240453068390345
Y11555,0.020456787783392563,1.1154303192111192,0.3379959588852236
Y11556,0.13556116375692048,3.991487794271883,0.8651795010037078
Y11557,0.09582678076977243,5.074949147236191,2.2306249950761
Y11558,0.273611930546834,6.0270711221181354,1.3351262465859073
Y11559,0.0181216608630597,2.0905441328035907,3.8281927733924563
Y11560,0.11425625736317468,4.531995852366245,1.9598055242493502
Y11561,0.03187289447433588,2.08416851441231,1.7943609989996707
Y11562,0.07140206537234141,2.410231951010744,1.6508800848594414
Y11563,0.03587609335404624,1.6726617832731572,0.797540332274931
Y11564,0.0198146891883563,0.7946184843364107,1.0
Y11565,0.04104964896911529,1.4487738213717336,1.0488885535533683
Y11566,0.3557850311560644,6.477446976024359,1.9755035813980144
Y11567,0.8622370416140227,4.342673482193805,1.5289199109926206
Y11568,0.1264469905945788,1.9198485105130556,0.6532841065819368
Y11569,0.31301930606764844,4.155537893893125,1.5059039587050513
Y11570,0.041033400227392665,0.5334686308128339,1.0
Y11571,1.1868278148463833,11.902498475270379,4.686647326366986
Y11572,0.07730278989788497,3.572352998159444,1.0
Y11573,0.01588335457089184,0.7900867471064025,0.2894974316171422
Y11574,0.09039196865247251,1.3604184870785634,0.9777944340484823
Y11575,0.05470956832849949,2.5201140938168365,0.783912899342118
Y11576,0.1030633282028895,2.536084901036172,0.7838141532715002
Y11577,0.04123497132963693,2.9057361730117814,1.4677485279553582
Y11578,0.07180218576793895,1.7997409347051856,0.3467723229126467
Y11579,0.0979006316414869,1.3123839907802066,0.3623185226906601
Y11580,0.24327955549583258,4.395012838987624,1.2927546053079588
Y11581,0.0193508412320951,1.3853900096380667,1.0
Y11582,0.05507026143485039,1.3025124143495124,1.0
Y11583,0.045109976569903086,2.3499022122882685,0.7620931184642751
Y11584,0.057498403068338505,1.0032685471937026,1.0
Y11585,0.5320915448731118,10.916598295652424,3.7742784361335935
Y11586,0.12659379203781088,5.119640873644401,3.8115703771067766
Y11587,0.06031016887381729,1.103637259328557,0.29223626209910925
Y11588,0.21203162887233196,5.785840604321697,1.6367479297860876
Y11589,0.21348322006211554,3.4765251928313066,2.5799819509367485
Y11590,0.118093664248084,3.5709563784484137,0.5260067952419787
Y11591,0.007670281274142349,1.7221970717068291,0.8523811897840741
Y11592,0.03954824538760132,2.4898125738690644,2.1436325971430588
Y11593,0.16520256126703436,5.32811859230445,1.102609588263604
Y11594,0.033944521195544995,1.906616401340192,0.557361744555725
Y11595,0.21370228214005818,2.577491535827666,1.0
Y11596,0.0304000537704648,2.095491241433404,0.5648445011175429
Y11597,0.06798763046436213,2.6544913470027796,0.622929172384147
Y11598,0.4021889369935137,6.193312793064288,3.446274868666999
Y11599,0.25616730735119636,8.135810980196213,0.7854135463825015
Y11600,0.23627738020115396,4.359680638718007,0.704772844370277
Y11601,0.36226208175821645,4.761787761224609,1.7604150447761078
Y11602,0.08204772522283384,1.8568390150380414,1.0
Y11603,0.053172157894965384,1.0203999999954512,0.4274008330950887
Y11604,0.10430985392265407,4.827144686291195,1.74773743388389
Y11605,0.0905093197590194,4.336922028419345,0.3678721895263466
Y11606,0.025376390797522793,1.7077539587237411,0.7555965113383905
Y11607,0.08066676020978687,1.8549830023259983,1.0
Y11608,0.06483621451360906,1.575077399380805,1.0
Y11609,0.09106027700432263,2.483488290586317,1.3841049718575484
Y11610,0.036851290393819264,1.8983905947698851,0.3025561409498939
Y11611,0.08302049450302894,3.951866870780105,0.34470915777048694
Y11612,0.06717341490365922,3.3137285603546984,0.6258461301685603
