M4id,SMAPE,MASE,OWA
Y11530,0.26277564392399705,3.0614660542227967,1.000004080701524
Y11531,0.22810903651250758,3.6929320636902903,1.0000323654489578
Y11532,0.1576163160384549,2.627883374509891,1.000027487371745
Y11533,0.05059601677290166,2.352742008452407,0.9999764388219803
Y11534,0.19304472745459111,4.213281106374853,1.000078647178547
Y11535,0.20274931804258334,8.556035673866752,1.0000444391632386
Y11536,0.1889777913005842,3.806492275874696,1.066003592600178
Y11537,0.0328102018187987,2.2440178945750806,0.9675519878815337
Y11538,0.03414290332049211,1.6646721542905545,0.999998955617641
Y11539,0.013256712702060825,1.1526770028818525,0.9999474275301876
Y11540,0.05876342393231737,2.288013913652039,1.0000408265541565
Y11541,0.1339276235737052,3.7095333961936183,0.9999910514907874
Y11542,0.08707560838770172,3.1228262998882124,1.0000039881379024
Y11543,0.10503436322950842,2.689519277480156,0.9999694781700531
Y11544,0.020421631467537765,1.284153640536928,1.000000008725309
Y11545,0.08383840232177421,2.2797130122597795,0.9999999852871115
Y11546,0.0184860527096411,3.3362430679730517,1.0000156676469762
Y11547,0.07956669632101829,1.6288568488301531,0.9999329324318624
Y11548,0.15696210806837266,2.6065054803397607,0.9999946715088501
Y11549,0.6045486511119438,6.2996293351918515,1.0000071538065942
Y11550,0.12490923734480837,1.3913393352300332,1.243675710730939
Y11551,0.01771838603833328,0.8329184723129223,1.0000782607561818
Y11552,0.11677561213588462,4.309142730802417,0.9999838142631771
Y11553,0.12712245719591034,2.9972946683688977,0.9999999953725585
Y11554,0.1606713722172522,4.135797095219411,0.999983215411008
Y11555,0.060370563394903494,3.3084539558573876,0.9999892718436412
Y11556,0.15566875800072405,4.644003893411538,1.000020425914229
Y11557,0.04385371234771677,2.2295705366922243,0.9999783335450702
Y11558,0.20915928651173277,4.425481606139345,1.0000747203800167
Y11559,0.004761878708149615,0.542832018662179,0.999952376675906
Y11560,0.057458824627496956,2.3469391541850246,1.0000249368555716
Y11561,0.017920676561108344,1.1513372978566139,0.9999867353402796
Y11562,0.04392518797982584,1.4378953710211866,1.000000009494693
Y11563,0.04529428434311075,2.083095529737075,1.000028011942113
Y11564,0.021129371790157173,0.846887040166383,1.066063533031174
Y11565,0.03938702480788294,1.372496306170252,0.9999946943530289
Y11566,0.19031425504829513,3.112230154744997,1.000065254101503
Y11567,0.6283268287020126,2.576522112242024,1.0000276348639698
Y11568,0.18308877757210076,3.117229536299765,1.0000407951656023
Y11569,0.21466977142551893,2.674825654397683,1.0000302102102854
Y11570,0.041039651730528315,0.5335522353243055,1.000154535138385
Y11571,0.20978995992101854,3.202729029622064,0.9999698886653399
Y11572,0.07730104202545461,3.572267151021988,0.9999766791463582
Y11573,0.05389432132069547,2.779409045781832,1.000030436815818
Y11574,0.0929694401701507,1.400415625130453,1.0061087981632708
Y11575,0.06953245462988737,3.226815102040818,1.0000089441193172
Y11576,0.130327432892792,3.264875271593073,1.0000298501719462
Y11577,0.028485993086794354,1.9529228917933865,1.000018274708176
Y11578,0.19704375056985843,5.468378729818366,1.0000428594754767
Y11579,0.25934443142349134,3.7807198449813813,1.0000261736481078
Y11580,0.19118042753056755,3.347295661451695,0.9999970096344317
Y11581,0.01903688183112028,1.3625939579248292,0.9836604018722042
Y11582,0.043505890055796546,1.0205754769723763,0.7867753630337353
Y11583,0.05943889068005467,3.0708598110284204,1.0000195326173835
Y11584,0.046592137307418784,0.8151479015698179,0.8114063886510661
Y11585,0.17127846350401887,2.457606580142706,1.0000009628771043
Y11586,0.034226943234258116,1.3049868700626506,1.0001765046493802
Y11587,0.2025714283998169,3.849368497064741,1.0000744924674545
Y11588,0.14423915881756771,3.7104365728454396,1.0804341370545232
Y11589,0.12496165183028067,1.9161298595565248,1.4640671015174436
Y11590,0.22956503432814415,6.6426373254878515,1.0000084771149846
Y11591,0.009008881094877344,2.0182893672255062,1.0000314718633894
Y11592,0.01863832134561647,1.1498908510159294,1.0000296676902005
Y11593,0.15054170104905948,4.809545786532394,1.0000046387290928
Y11594,0.062121350376956354,3.3553242475386704,1.0000579726535843
Y11595,0.21370483020160877,2.577526430756838,1.0000127308734452
Y11596,0.05359208432736181,3.725739561309973,1.0000033018559273
Y11597,0.108014130802012,4.30635650472009,1.0000106387708967
Y11598,0.10392121170654307,2.0492696608606673,1.000030703210337
Y11599,0.3315100447471897,10.192773635121581,0.9999390811039419
Y11600,0.3427745604057148,6.052019518962074,0.9999071796835362
Y11601,0.21696114660037266,2.572483435951134,1.0000208269719058
Y11602,0.08204822697842111,1.8568508974896611,1.0000062573507331
Y11603,0.12409642918024971,2.4572877551200003,1.0131301820953067
